"","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_TEMP_EQUIL","P_TYPE","S_RADIUS_EST","S_TYPE_TEMP","P_HABITABLE"
"33",-0.349536363487787,-0.232061838655361,-1.40866012582808,"Superterran",-0.39097235244259,"M","habitable"
"34",-0.327077355149753,-0.147471024396835,-1.40089599096772,"Terran",-0.371488902865872,"M","habitable"
"35",-0.504243158428439,-0.603273988014461,-1.41740947090197,"Superterran",-0.428753380358059,"M","habitable"
"36",-0.251405047712928,0.04721475217616,-1.39384263694956,"Terran",-0.347029695356274,"K","habitable"
"37",-0.465684548264646,-0.461431605245871,-1.41232473912844,"Superterran",-0.417288438963452,"M","habitable"
"38",-0.317568833872708,-0.1230079954291,-1.40000970945962,"Superterran",-0.368415507816846,"K","habitable"
"39",-0.0442206434592213,0.504950318108124,-1.39045815798913,"Terran",-0.314395445362011,"M","habitable"
"40",0.0707704214346242,0.724490964474028,-1.51357970166795,"Terran",-0.303830063761084,"K","habitable"
"41",-0.237205575244321,0.307530027653335,-1.37435834599874,"Terran",-0.327159444752603,"K","habitable"
"42",-0.277032612751675,0.2476278817385,-1.38276745820812,"Superterran",-0.333169400226078,"M","habitable"
"43",-0.104002751908707,0.503475099412914,-1.37311307721458,"Terran",-0.291928104200923,"M","habitable"
"44",0.00255978206484941,0.667229961800613,-1.38259373125678,"Superterran",-0.296109665835325,"K","habitable"
"45",0.257380329673774,0.972555114278724,-1.41494674716305,"Superterran",-0.272437462582696,"K","habitable"
"46",-0.074243842857915,0.550860383997611,-1.45329970955429,"Terran",-0.312449625625535,"K","habitable"
"47",-0.198472285782882,0.51362719137731,-1.36818267884727,"Terran",-0.317865081819274,"M","habitable"
"48",0.213536881502172,0.912746165635596,-1.4116114026576,"Superterran",-0.277392207291171,"K","habitable"
"49",0.253718108504371,0.967559302886716,-1.41466814751443,"Superterran",-0.272851329915606,"M","habitable"
"50",-0.228165860018694,0.320698928602989,-1.39976387318731,"Superterran",-0.32817648024033,"K","habitable"
"51",-0.0414107227184804,0.720275135848862,-1.7359006187322,"Superterran",-0.322363388697632,"K","habitable"
"52",-0.107554128069056,0.639356740349206,-1.74365697723604,"Terran",-0.332266052528898,"M","habitable"
"53",0.116886982221719,0.84385708004938,-1.62842272192084,"Superterran",-0.290473509751718,"K","habitable"
"54",0.105021353931842,0.843008298809578,-1.62943493894387,"Superterran",-0.296966984342749,"K","habitable"
"55",0.27895277245109,0.988922699325008,-1.52761539163732,"Superterran",-0.259489879980598,"K","habitable"
"56",-0.0277439087757801,0.692314777102314,-1.5689868859254,"Superterran",-0.311283053424534,"M","habitable"
"57",0.121074463564851,0.847605308305243,-1.62581804628747,"Terran",-0.289672949859186,"M","habitable"
"58",0.00985321194648756,0.748050801954499,-1.69499931785979,"Terran",-0.3109361546228,"M","habitable"
"59",-0.053086924100234,0.707235432188567,-1.74187510782751,"Terran",-0.324363168683848,"K","habitable"
"60",0.255294881519342,0.967746443719726,-1.54233095142074,"Superterran",-0.264012779802685,"K","habitable"
"61",-0.0509668642948393,0.605154946386473,-1.49495887885742,"Superterran",-0.312056348959342,"K","habitable"
"62",-0.205847784379206,0.415955523971485,-1.51210844861831,"Superterran",-0.326134005002026,"K","habitable"
"63",-0.235156965442055,0.383478568983254,-1.53558823922163,"Terran",-0.334768940809257,"M","habitable"
"64",-0.0413633219964688,0.616693259073989,-1.4926526156913,"Superterran",-0.310830976927261,"K","habitable"
"65",-0.166144949809838,0.466772594944442,-1.52261856607642,"Superterran",-0.326752593356848,"K","habitable"
"66",-0.045200734607513,0.600206592246128,-1.3805287387242,"Superterran",-0.28655859526184,"K","habitable"
"67",-0.176690029934799,0.450185637780396,-1.48786222478377,"Superterran",-0.319930200581996,"M","habitable"
"68",-0.204060638105154,0.48591038881406,-1.50319829653288,"Terran",-0.327679436722477,"K","habitable"
"69",-0.0540085358091225,0.58508308485682,-1.39006351424327,"Terran",-0.282489789272055,"K","habitable"
"70",-0.0965693067840246,0.55036524229531,-1.50591017475745,"Terran",-0.317875030846158,"M","habitable"
"71",0.35182513291726,1.02438596382726,-1.32449975656639,"Superterran",-0.23707551369979,"M","habitable"
"72",-0.226766962266159,0.32781373097892,-1.41323270887357,"Terran",-0.315630160832951,"M","habitable"
"73",0.234084936074202,0.856174403815915,-1.60484247061992,"Superterran",-0.293832159883299,"K","habitable"
"74",-0.262666468924441,0.267251991142829,-1.42202022673151,"Terran",-0.33074756757112,"M","habitable"
"75",0.0205736076046515,0.625628532620571,-1.37537398543787,"Terran",-0.2820358770667,"G","habitable"
"76",-0.326178226569898,0.160153362187221,-1.43730977086208,"Superterran",-0.357435646062623,"M","habitable"
"77",-0.232587785659826,0.318750840620221,-1.4102804508803,"Terran",-0.31711124013515,"M","habitable"
"78",0.244330433399906,0.894984868368387,-1.34100899358969,"Superterran",-0.251665637460748,"G","habitable"
"79",-0.272312621719683,0.256900169438644,-1.3901324482942,"Superterran",-0.327219025321607,"M","habitable"
"80",-0.306100073392762,0.19401075736806,-1.43247624364692,"Superterran",-0.348998667653883,"M","habitable"
"81",0.417284994083906,1.13184254970269,-1.54615408006054,"Terran",-0.236328152435502,"M","habitable"
"82",0.0740743853934219,0.812353930047912,-1.68642506113524,"Superterran",-0.29862169654044,"M","habitable"
"83",0.274468713368465,0.999488113174986,-1.63121846337897,"Terran",-0.267106355497802,"M","habitable"
"84",-0.276788552538062,0.239506208035167,-1.37521332045569,"Terran",-0.331627039467142,"M","habitable"
"85",0.301937047341983,1.02494428558899,-1.61485774540944,"Superterran",-0.261186680537883,"M","habitable"
"86",0.223485525305978,0.951258859722597,-1.61726041860708,"Superterran",-0.270029568479343,"K","habitable"
"87",0.542042220361821,1.2474154605626,-1.46979577874565,"Superterran",-0.209068827365344,"K","habitable"
"88",-0.240512568527839,0.2577056816285,-1.44542954783388,"Terran",-0.34799995055334,"K","habitable"
"89",0.481003301790443,1.16553850978009,-1.46099388849977,"Terran",-0.219712201231425,"M","habitable"
"90",0.440547369874719,1.15340086661632,-1.53229851932717,"Superterran",-0.231314899589157,"M","habitable"
"91",-0.0802483416585273,0.5106950990592,-1.42411039653136,"Superterran",-0.311282737479036,"G","habitable"
"92",-0.246691064253028,0.35916767461733,-1.52638893493816,"Superterran",-0.337496353839116,"M","habitable"
"93",-0.259901896133645,0.316193057314439,-1.49059679907392,"Superterran",-0.340349027203508,"M","habitable"
"94",0.277078879179742,0.908287680461393,-1.65420489142126,"Terran",-0.30307412817456,"K","habitable"
"95",-0.0420362399101732,0.544464171193036,-1.54360719449404,"Terran",-0.326040345266619,"K","habitable"
"96",-0.28349221727085,0.254677369157221,-1.43112135005362,"Superterran",-0.340211743053843,"M","habitable"
"97",0.539758359586577,1.20776885404839,-1.74524334063636,"Superterran",-0.284169495921919,"K","habitable"
"98",0.128150391347321,0.738494142543955,-1.60258982596121,"Superterran",-0.31379227901776,"M","habitable"
"99",-0.0454397127817764,0.552183050471171,-1.41662337619226,"Terran",-0.305556163836324,"M","habitable"
"100",-0.301116823719661,0.220239461240776,-1.4562607355635,"Terran",-0.352258169932517,"M","habitable"
"101",-0.145869093846193,0.362239618391397,-1.74919498562021,"Superterran",-0.35360143500167,"G","habitable"
"102",0.0452401641073582,0.612164021816643,-1.61005721567107,"Superterran",-0.312223427421367,"G","habitable"
"103",0.427294242629637,1.11179778458323,-1.33190139499134,"Terran",-0.229503015409601,"G","habitable"
"104",-0.132633123882043,0.594312696852483,-1.78040245787801,"Terran",-0.339575080418102,"M","habitable"
"105",0.170710997694854,0.776249339123692,-1.51870773231288,"Superterran",-0.285057118688421,"G","habitable"
"106",0.0838005247648124,0.662591589985627,-1.58198320896012,"Superterran",-0.303874533638465,"G","habitable"
"107",-0.485794727623618,-0.259925533137129,-1.85633679074026,"Terran",-0.436039647396148,"M","habitable"
"108",-0.174866022572588,0.440308846910276,-1.79236542618755,"Terran",-0.35385207131892,"M","habitable"
"109",-0.201992108148129,0.288844373084931,-1.79005554432058,"Terran",-0.36575290550646,"G","habitable"
"110",0.33100742167888,0.985878053945791,-1.40200335491752,"Terran",-0.250350549693639,"M","habitable"
"111",-0.118906350223235,0.472655707684474,-1.33208332585374,"Superterran",-0.293546246018411,"K","habitable"
"112",0.130540116892706,0.747022016482819,-1.47429630562129,"Superterran",-0.287725351599174,"K","habitable"
"113",0.0967221801555418,0.708792239643012,-1.45532043637078,"Terran",-0.288704133400853,"M","habitable"
"114",0.219739921155771,0.917603559019639,-1.58530772240044,"Superterran",-0.28368190633411,"K","habitable"
"115",-0.0626205725897614,0.564564035782548,-1.35534130016234,"Superterran",-0.286727843140459,"M","habitable"
"116",-0.0832649113125951,0.527940423265616,-1.34144164822226,"Superterran",-0.293713165395048,"K","habitable"
"117",-0.0913709060480332,0.515826224088529,-1.34605988070348,"Superterran",-0.287403059058786,"K","habitable"
"118",0.0646954062981226,0.711769649687741,-1.47159654300278,"Terran",-0.288809861814241,"M","habitable"
"119",-0.08043283936725,0.535478612643928,-1.34798105285819,"Superterran",-0.288885603344988,"M","habitable"
"120",0.165589019454915,0.786643349204779,-1.49396289254419,"Terran",-0.286710942344601,"M","habitable"
"121",-0.284967074938868,0.219762116319127,-1.45392938575741,"Superterran",-0.357136933694344,"K","habitable"
"122",-0.176557938833601,0.363216905281996,-1.43567260951983,"Terran",-0.340559083658288,"M","habitable"
"123",-0.284960844619958,0.220237094104517,-1.42876323906539,"Superterran",-0.348785676654567,"K","habitable"
"124",-0.208240193235087,0.339036818583024,-1.42261970004677,"Terran",-0.340147267075752,"K","habitable"
"125",-0.168774055342436,0.612093049406758,-1.39254434923606,"Superterran",-0.321621963322895,"M","habitable"
"126",-0.291206134124029,0.279696389180538,-1.42665883906627,"Terran",-0.352589431083829,"K","habitable"
"127",-0.157612636899447,0.416561689544653,-1.40079649281487,"Terran",-0.312225822299506,"K","habitable"
"128",-0.219633579842332,0.302801746513222,-1.4375078303124,"Superterran",-0.347242402792593,"M","habitable"
"129",-0.249847594493188,0.274368948404782,-1.42105207159862,"Terran",-0.338705163284603,"K","habitable"
"130",-0.0223944073004022,0.626230445219142,-1.39583175255649,"Superterran",-0.304332878075139,"M","habitable"
"131",0.00351382622280549,0.51774290373487,-1.33605988486026,"Terran",-0.304298254629052,"G","habitable"
"132",-0.385976288823045,-0.0309404023542372,-1.36305223492794,"Terran",-0.373752334348809,"M","habitable"
"133",0.0581079783050854,0.593901374291382,-1.33268649913433,"Terran",-0.294504533276811,"M","habitable"
"134",-0.371844096947358,0.027669413095176,-1.38921080790798,"Superterran",-0.371546788920662,"M","habitable"
"135",-0.359225926019556,0.0499720963502332,-1.3638480951669,"Terran",-0.361642661811982,"M","habitable"
"136",-0.32828471975558,0.141587107453364,-1.36874439715703,"Terran",-0.346302504230061,"M","habitable"
"137",-0.351483762424457,0.0728961671726782,-1.36507325654862,"Superterran",-0.357804220331692,"M","habitable"
"138",-0.365393225818291,0.0317111004886958,-1.36287214865658,"Superterran",-0.364700310888763,"M","habitable"
"139",-0.344498290011343,0.0935797218869991,-1.36617867507001,"Superterran",-0.354340934295359,"M","habitable"
"140",-0.384173541123844,-0.0242795790272213,-1.36067242208309,"Superterran",-0.373752334348809,"M","habitable"
"141",0.100751391742976,0.823393454246041,-1.66528896168573,"Terran",-0.298880225905278,"M","habitable"
"142",0.498428936237457,1.1713886620664,-1.48036520471585,"Superterran",-0.233762771096983,"G","habitable"
"143",0.349829795354746,1.04605657229831,-1.57493662336744,"Terran",-0.260605262864418,"M","habitable"
"144",0.322312862460666,0.932300251664574,-1.39833083927374,"Superterran",-0.25211538434226,"G","habitable"
"145",0.165238589156015,0.890367908903155,-1.69241410094317,"Terran",-0.293949250610897,"G","habitable"
"146",0.248596309314395,0.888243089431362,-1.4655264230699,"Superterran",-0.265743911529394,"M","habitable"
"147",0.188424788635695,0.909923707256402,-1.67765794713968,"Terran",-0.289760966849938,"M","habitable"
"148",0.420556881092478,1.06788656674019,-1.43914768203132,"Terran",-0.240963600290154,"M","habitable"
"149",0.190805412139348,0.82787019337749,-1.47439154310994,"Superterran",-0.274071846264577,"G","habitable"
"150",0.710602292816942,1.39869493034591,-1.74137274141246,"Terran",-0.260384635476366,"K","habitable"
"151",0.598571984180912,1.31377081849182,-1.79887928894805,"Terran",-0.280836511321805,"K","habitable"
"152",0.291605665313095,1.00069154841984,-1.52495018081289,"Terran",-0.257710208219884,"K","habitable"
"153",0.374812158936954,1.10050312008601,-1.77930684239642,"Superterran",-0.293642793177329,"M","habitable"
"154",0.235700811613341,0.952593647263808,-1.58253951806244,"Superterran",-0.271200337778912,"K","habitable"
"155",0.230471645037732,0.96060072872157,-1.59107154642673,"Terran",-0.278789562830868,"M","habitable"
"156",0.273063522291635,1.00057500443837,-1.54803388606433,"Superterran",-0.270196849909052,"K","habitable"
"157",0.171076408757692,0.933707055186813,-1.6779778137639,"Terran",-0.291366019687684,"K","habitable"
"158",0.255007809072491,0.970399985769394,-1.65073813593958,"Terran",-0.279402206762648,"K","habitable"
"159",0.478419154329244,1.16406036626033,-1.5272710578652,"Terran",-0.241066573861475,"K","habitable"
"160",0.165377511837016,0.899507135391557,-1.65684698007519,"Terran",-0.29192200111608,"M","habitable"
"161",-0.333564310859337,0.145540120998316,-1.43921400366742,"Superterran",-0.363105789309593,"K","habitable"
"162",0.407509302875218,1.09710566236012,-1.31437139641831,"Terran",-0.228857463637354,"G","habitable"
"163",-0.357298845968915,0.0302126997497097,-1.4126588892341,"Terran",-0.372826971951796,"M","habitable"
"164",-0.0777194234673844,0.532235679148257,-1.3749454958362,"Terran",-0.295830391197687,"K","habitable"
"165",-0.229714345967222,0.389688252945556,-1.5311454796793,"Superterran",-0.333387619625888,"K","habitable"
"166",-0.0261595495632976,0.621733935459842,-1.36803953697959,"Superterran",-0.282301737214917,"K","habitable"
"167",-0.161067710075014,0.413887781265508,-1.39900469845384,"Terran",-0.317413015523153,"K","habitable"
"168",-0.0650236792357708,0.555032619237086,-1.37323292488802,"Terran",-0.292333964718168,"M","habitable"
"169",-0.0345060783982329,0.609679118484438,-1.36855610304373,"Superterran",-0.283845988868724,"K","habitable"
"170",-0.231274351823188,0.387908385109914,-1.53241889791747,"Superterran",-0.333783544629462,"K","habitable"
"171",0.268553926441368,0.969983729141349,-1.51370678086601,"Superterran",-0.25999415675443,"M","habitable"
"172",-0.0829279761127085,0.499138103131398,-1.42336875575216,"Terran",-0.306300014512609,"M","habitable"
"173",0.0683987328241062,0.699399949248918,-1.45792660147772,"Superterran",-0.286111769325783,"M","habitable"
"174",0.239765249709984,0.956090498232725,-1.57835261333437,"Terran",-0.270219567901527,"M","habitable"
"175",-0.191772036403415,0.434126904610309,-1.53806670193302,"Superterran",-0.32892329223525,"M","habitable"
"176",-0.0373439203790207,0.54601772033814,-1.47591790625137,"Terran",-0.313554533420662,"K","habitable"
"177",0.150718538900643,0.832813763331169,-1.51994249418892,"Superterran",-0.277638808692015,"M","habitable"
"178",0.160471774993257,0.887870129931141,-1.66003530016646,"Superterran",-0.289353492352149,"K","habitable"
"179",0.287133014007912,0.988867230119658,-1.50787803171201,"Superterran",-0.256930791755284,"M","habitable"
"180",0.0571504778739044,0.674787267033869,-1.48584402561015,"Terran",-0.297260318117649,"M","habitable"
"181",0.444079934534641,1.14218927736256,-1.62823359922333,"Terran",-0.254577042412037,"M","habitable"
"182",0.318675573278121,0.987113896022226,-1.52523203722317,"Terran",-0.261844627909451,"M","habitable"
"183",0.370373125667998,1.09077983462299,-1.79858184104537,"Superterran",-0.279268444444038,"M","habitable"
"184",0.489192711932414,1.17339924411487,-1.52131710921411,"Superterran",-0.239217915957195,"K","habitable"
"185",0.142670056337565,0.865310727270125,-1.66632795894672,"Superterran",-0.294183169821345,"M","habitable"
"186",-0.00820887785652336,0.731180904201395,-1.7295546987925,"Terran",-0.318123999034553,"K","habitable"
"187",0.141748700349283,0.749408008739724,-1.45559358078561,"Superterran",-0.281499999849759,"M","habitable"
"188",0.308084126006889,1.01640830159937,-1.62140579491944,"Superterran",-0.270294727465189,"K","habitable"
"189",0.365376529942855,1.06607126178937,-1.58974345609908,"Terran",-0.260463800737673,"M","habitable"
"190",0.465045871480801,1.15246796014565,-1.5346617306874,"Terran",-0.243361324208071,"M","habitable"
"191",-0.0919407263829628,0.534609675575866,-1.52246829494632,"Superterran",-0.315838064713503,"M","habitable"
"192",0.211279936278851,0.813697854876468,-1.41450313436576,"Superterran",-0.270533995440833,"M","habitable"
"193",0.167086657846648,0.882132082866532,-1.63542003342185,"Superterran",-0.289615714127872,"K","habitable"
"194",-0.076770780651582,0.550672371082197,-1.52061859136034,"Superterran",-0.313755648044779,"M","habitable"
"195",0.51170991280861,1.183925028223,-1.4732777266409,"Superterran",-0.234684312705909,"K","habitable"
"196",0.132249168468176,0.851748313634676,-1.65250099309882,"Terran",-0.295226787853955,"M","habitable"
"197",0.293047580437925,0.991989815800928,-1.57366089181779,"Terran",-0.269327913948396,"K","habitable"
"198",0.512441036445224,1.18454388761593,-1.47281468688963,"Terran",-0.234557747598546,"M","habitable"
"199",0.04293115967534,0.597098555393897,-1.44305590258949,"Superterran",-0.306528367306763,"M","habitable"
"200",0.479109236106064,1.1542648393338,-1.48243412161715,"Terran",-0.239360034914148,"M","habitable"
"201",-0.263719688362731,0.221612252693961,-1.43484745733579,"Superterran",-0.352625734162491,"G","habitable"
"202",0.542920318860188,1.19821031574269,-1.40478843295993,"Superterran",-0.215994946026885,"G","habitable"
"203",0.49625845259443,1.13508486882559,-1.37758183352431,"Terran",-0.220161502847016,"M","habitable"
"204",-0.198728031564911,0.420245337898379,-1.53125554360166,"Superterran",-0.329632971623998,"G","habitable"
"205",0.530534813974055,1.16050754163664,-1.3530776085055,"Terran",-0.213792006695128,"M","habitable"
"206",-0.063185696744811,0.559659587314724,-1.50128475432862,"Terran",-0.308282889554178,"G","habitable"
"207",0.655995571429361,1.31644402352752,-1.51021774567856,"Superterran",-0.225144417204663,"K","habitable"
"208",0.10111815077715,0.669265061728942,-1.36272381631664,"Terran",-0.276540903996969,"M","habitable"
"209",0.348600080477791,0.983208474295399,-1.41023169130477,"Superterran",-0.243420054259536,"M","habitable"
"210",0.0812684849737849,0.708240260254142,-1.46934339928524,"Superterran",-0.285529049293759,"G","habitable"
"211",1.0840982743931,1.59523405112646,-1.56311016463801,"Superterran",-0.168714449242243,"K","habitable"
"212",1.28447923887199,1.69086271960251,-1.4213072710438,"Superterran",-0.110834300629232,"K","habitable"
"213",1.2278707304264,1.65099831723424,-1.38290263325308,"Superterran",-0.113178611721379,"G","habitable"
"214",1.26475184303687,1.66695128409537,-1.40235907102562,"Terran",-0.108901885462811,"K","habitable"
"215",0.863882056051118,1.38557086053775,-1.48157379429638,"Terran",-0.17728247089965,"K","habitable"
"216",0.886480371676346,1.44481604748024,-1.36032182641928,"Superterran",-0.164630916280153,"G","habitable"
"217",0.881298168577082,1.49845088543794,-1.70662500348864,"Terran",-0.227293368122547,"F","habitable"
"218",1.05559178217666,1.54695066717459,-1.37150747357077,"Superterran",-0.139143460133811,"G","habitable"
"219",1.26123940003358,1.66448581343115,-1.40305315476439,"Superterran",-0.109501039893191,"F","habitable"
"220",0.998542008117612,1.55440366663867,-1.6236554672047,"Superterran",-0.19342742245144,"K","habitable"
"221",-0.0647308756374049,0.546908223469728,-1.5103369667424,"Terran",-0.30944175715474,"M","habitable"
"222",0.603034444713874,1.23131988151273,-1.47499755475816,"Superterran",-0.214360427755697,"M","habitable"
"223",0.731762093155982,1.33305174612247,-1.40786843313643,"Terran",-0.190984966098167,"M","habitable"
"224",0.73440121995257,1.42704298072051,-1.80261806265058,"Terran",-0.268303476124781,"K","habitable"
"225",0.794860663054489,1.41675452033385,-1.52080484985683,"Superterran",-0.208169689130896,"G","habitable"
"226",0.278296914566751,0.824327119132808,-1.36402173387147,"Terran",-0.252253191920346,"G","habitable"
"227",0.434335341312191,1.02870156083726,-1.42458920690587,"Superterran",-0.233416792832276,"G","habitable"
"228",0.159947973617189,0.698548837338116,-1.36561526880411,"Superterran",-0.269223643400786,"G","habitable"
"229",0.609764166736446,1.19805872507936,-1.39444765798912,"Terran",-0.206692943889887,"G","habitable"
"230",0.749664387939188,1.42444562799696,-1.73147347072193,"Superterran",-0.253122521000667,"G","habitable"
"231",-0.226081290724768,0.354706721704318,-1.54854750722627,"Superterran",-0.352366953771082,"M","habitable"
"232",-0.268303043356389,0.274737651366399,-1.51263326509547,"Superterran",-0.357513599057566,"M","habitable"
"233",0.0457605812234767,0.673676881302627,-1.45656135556549,"Superterran",-0.301063571605467,"M","habitable"
"234",0.230871884127213,0.867973900034772,-1.67553624182763,"Superterran",-0.31315698302112,"K","habitable"
"235",-0.239688083125999,0.375220031573744,-1.54171036489872,"Terran",-0.337693989709069,"M","habitable"
"236",0.0578214805654394,0.687679939532848,-1.45223467891614,"Superterran",-0.298773578688206,"G","habitable"
"237",-0.311858458141804,0.192242591084048,-1.47558459669086,"Terran",-0.362822811874049,"M","habitable"
"238",-0.235366167262187,0.372403914879616,-1.54426066011941,"Terran",-0.341049185265581,"M","habitable"
"239",0.308502509911664,0.978727974311978,-1.36230641358907,"Superterran",-0.251176980340247,"G","habitable"
"240",-0.289975470039531,0.233689525559333,-1.49419848371036,"Terran",-0.360155372212002,"M","habitable"
"241",0.311211974775487,1.02133292906861,-1.4642645154018,"Superterran",-0.259473159673458,"K","habitable"
"242",-0.21701009048451,0.300961169250027,-1.44819905380034,"Terran",-0.346037885087418,"K","habitable"
"243",0.138567751382773,0.823770059832836,-1.49533995263836,"Superterran",-0.283867963348684,"K","habitable"
"244",-0.0373349277864239,0.709486824743599,-1.72195656972621,"Superterran",-0.321546130559175,"M","habitable"
"245",-0.0767263491072921,0.570260146446089,-1.52103706323099,"Superterran",-0.313607555760944,"K","habitable"
"246",-0.142783835728573,0.492477115356114,-1.5289215641779,"Superterran",-0.322732388830793,"K","habitable"
"247",0.311785852845635,1.02209294052078,-1.46435006921772,"Terran",-0.25940193101891,"M","habitable"
"248",-0.0673186450429072,0.581337766488169,-1.51991417685735,"Terran",-0.31230802510138,"M","habitable"
"249",0.324074840365579,1.04846705380719,-1.48706548710951,"Terran",-0.259145346918078,"K","habitable"
"250",0.0861646643798522,0.825162532412695,-1.73688889992009,"Terran",-0.307902824263682,"K","habitable"
"251",0.425452893179776,1.07865488429769,-1.7177176097633,"Terran",-0.298572970560229,"M","habitable"
"252",0.607495349727541,1.32227576628613,-1.79965982269682,"Superterran",-0.280325806890545,"M","habitable"
"253",0.501899449666824,1.19990442317628,-1.40503150165452,"Superterran",-0.232939089433715,"K","habitable"
"254",0.508657348757393,1.18152260058751,-1.74718380729705,"Superterran",-0.291179926453574,"M","habitable"
"255",0.577740460977474,1.28181867417905,-1.58247269390424,"Terran",-0.2522790398355,"G","habitable"
"256",0.383919486499159,1.11031146579632,-1.79533763655742,"Superterran",-0.298283890472466,"M","habitable"
"257",0.0446763636869796,0.6918247517687,-1.62350655610793,"Superterran",-0.317653394494527,"K","habitable"
"258",0.466041727705648,1.16117526613638,-1.32113709114768,"Terran",-0.223795137470713,"K","habitable"
"259",0.598891124383971,1.31407499416993,-1.79890720439069,"Superterran",-0.280818246204788,"M","habitable"
"260",0.505859111696989,1.20418116927737,-1.41429571292223,"Terran",-0.233948828965768,"G","habitable"
"261",0.139214432247183,0.864513993784006,-1.56835785027658,"Terran",-0.293779507538494,"M","habitable"
"262",0.303147213831592,1.01287244513876,-1.54189512587464,"Terran",-0.257941755618321,"K","habitable"
"263",0.212730035801595,0.948622889187883,-1.78438661463701,"Superterran",-0.30091973205124,"K","habitable"
"264",0.288396304668008,1.02757087336404,-1.90792167473211,"Terran",-0.298204488208895,"M","habitable"
"265",0.243772224386384,0.984138127675355,-1.87560542151319,"Terran",-0.303934713703378,"M","habitable"
"266",0.295601990352441,1.03862803944037,-1.97138991177718,"Superterran",-0.304316390364556,"M","habitable"
"267",0.317054741679722,1.08338920145701,-1.84968707981008,"Superterran",-0.289789159212365,"K","habitable"
"268",0.297570980628582,1.01842883916118,-1.68026282730154,"Terran",-0.273162131788065,"K","habitable"
"269",0.324565706013836,1.05655951846788,-1.67649496176196,"Superterran",-0.275537492644116,"M","habitable"
"270",0.337082174441897,1.06457434431913,-1.57575270967587,"Superterran",-0.265334799046935,"K","habitable"
"271",0.0530814497491791,0.772383308969544,-1.72064047315054,"Superterran",-0.307000103062743,"G","habitable"
"272",0.809007759300016,1.38740097312752,-1.47581320737631,"Superterran",-0.181052435156366,"M","habitable"
"273",0.111422099385421,0.84259730746641,-1.73761553364861,"Terran",-0.303905925774367,"G","habitable"
"274",0.720128412295852,1.31508920451231,-1.50459919780408,"Superterran",-0.195860950667445,"G","habitable"
"275",0.214231228705274,0.903493920388852,-1.66844774052111,"Terran",-0.280150344578734,"G","habitable"
"276",0.458820282072674,1.04094083706112,-1.48090897769392,"Superterran",-0.231643794143061,"G","habitable"
"277",0.308832122956188,0.997606689591934,-1.66484495092643,"Terran",-0.269382846889248,"M","habitable"
"278",-0.161004507278457,0.354209941367873,-1.38038317898702,"Superterran",-0.315545644999388,"G","habitable"
"279",0.602825398469615,1.14918568764916,-1.42429848075463,"Superterran",-0.207571696750495,"M","habitable"
"280",0.787256116121619,1.44094213630898,-1.69964150339228,"Superterran",-0.237928378778466,"K","habitable"
"281",-0.0843014014576977,0.518245722994478,-1.41440414304829,"Superterran",-0.299797199332695,"M","habitable"
"282",-0.0867687851774507,0.514981031275246,-1.41563976990504,"Superterran",-0.303069055336913,"K","habitable"
"283",-0.0504215325656056,0.580897652636102,-1.38520705175393,"Superterran",-0.28998917619474,"K","habitable"
"284",-0.0944381588121852,0.498731193968204,-1.42985779465418,"Superterran",-0.309131750355195,"K","habitable"
"285",0.395113645374768,1.04549168622088,-1.66056470716667,"Terran",-0.286642297639287,"M","habitable"
"286",-0.0414147381667806,0.593918034975563,-1.37993963718024,"Superterran",-0.280219252154796,"M","habitable"
"287",-0.0709497236954614,0.520151873418545,-1.42578642077214,"Superterran",-0.305133633657293,"G","habitable"
"288",-0.0787808159879071,0.529467406521603,-1.40895162713009,"Superterran",-0.300194514234553,"K","habitable"
"289",0.321549281469208,0.989167620655278,-1.33864776133672,"Superterran",-0.243973811708187,"G","habitable"
"290",-0.0387536970587795,0.602057554415131,-1.37543784159643,"Superterran",-0.285790402771344,"M","habitable"
"291",-0.0767492518799582,0.539270256001676,-1.48866439318412,"Superterran",-0.324057005107935,"M","habitable"
"292",-0.315847434040144,0.172376518178537,-1.44877790791097,"Superterran",-0.362042950186044,"K","habitable"
"293",0.110515414381336,0.837684930828916,-1.57846278748998,"Superterran",-0.29684891818065,"K","habitable"
"294",-0.0461172371631773,0.696936271959316,-1.6978788382613,"Superterran",-0.322583484394601,"M","habitable"
"295",0.0705794769020467,0.765344697485081,-1.51324184968246,"Terran",-0.300650633092143,"K","habitable"
"296",-0.044610020310792,0.698265513486112,-1.69631617825134,"Terran",-0.322313872631222,"M","habitable"
"297",0.138752261085139,0.860494808637021,-1.5123392119463,"Terran",-0.289076331745303,"G","habitable"
"298",-0.113837813063133,0.482358234672043,-1.48247725978114,"Superterran",-0.329949329488662,"M","habitable"
"299",-0.293707490719561,0.206350036867353,-1.45247130497165,"Terran",-0.358525538788726,"M","habitable"
"300",0.0766177903679473,0.814628600776286,-1.72615156094753,"Terran",-0.308893398231189,"M","habitable"
"301",-0.162913330922069,0.390244470203802,-1.36345018843201,"Superterran",-0.308058539854864,"K","habitable"
"302",-0.220446176809093,0.297299019519789,-1.36034088176337,"Terran",-0.321561105648239,"M","habitable"
"303",-0.193604446655177,0.338628847449078,-1.36106195789303,"Superterran",-0.315521028000393,"M","habitable"
