"","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_TEMP_EQUIL","P_TYPE","S_RADIUS_EST","S_TYPE_TEMP","P_HABITABLE"
"Kepler-100 c.1",-0.341351173421891,-0.211293754776958,0.519595931268382,"Superterran",-0.00385429210098964,"G","non-habitable"
"WASP-42 b",-0.463561307675832,-0.673752269986221,0.49991027796479,"Jovian",-0.191938042396491,"G","non-habitable"
"BD-08 2823 b",-0.45450149735579,-0.619409823577309,0.123315126216924,"Neptunian",-0.248363167485142,"K","non-habitable"
"Kepler-810 b",-0.466978075874076,-0.710448541782506,0.773301463102593,"Superterran",-0.144917104822616,"G","non-habitable"
"84",-0.375176762962647,-0.0151963303372932,-1.36603257806684,"Terran",-0.37045145279546,"M","habitable"
"Kepler-309 c",0.231043147460619,0.916224832520104,-1.34583909111786,"Neptunian",-0.24522843831355,"M","non-habitable"
"CFBDSIR J145829+101343 b",2.55065889319216,3.42838828304857,-7.20084821220588,"Jovian",-0.438924153182139,"A","non-habitable"
"HATS-43 b.1",-0.479110304500251,-0.731410449698825,0.458242218016939,"Jovian",-0.217015875769225,"K","non-habitable"
"K2-80 b.2",-0.286471806009879,-0.00440918789715567,-0.152144504133384,"Superterran",-0.198207500739674,"G","non-habitable"
"167",0.149541875545842,1.00044769241292,-1.34084671926171,"Terran",-0.265553353078607,"K","habitable"
"K2-164 b",-0.278694299028434,-0.0543532603372952,0.6313527000222,"Neptunian",0.21871147908202,"G","non-habitable"
"231",-0.473074826754059,-0.200299486664148,-1.95504841869888,"Terran",-0.427734952374902,"K","habitable"
"WASP-43 b",-0.563062948131272,-1.3330668343173,0.95954563689193,"Jovian",-0.28284518837265,"K","non-habitable"
"Kepler-803 b",-0.00842679932650592,0.513290761329248,-0.362499351981365,"Neptunian",-0.119839271449882,"G","non-habitable"
"K2-57 b",-0.42087874074972,-0.389514111421226,-0.270417035052062,"Superterran",-0.276575730029467,"K","non-habitable"
"Kepler-404 c",-0.323564311156199,-0.138871888108561,0.0179465746989853,"Superterran",-0.195072771568083,"G","non-habitable"
"Kepler-228 b",-0.506050861146093,-0.959421830972458,1.09020148722461,"Superterran",-0.154321292337391,"F","non-habitable"
"Kepler-635 b.1",-0.198652885498962,0.104038625077542,0.258058468711389,"Neptunian",0.00241516624219375,"F","non-habitable"
"6",-0.0685775061623316,0.883610117169276,-1.36422376851129,"Terran",-0.296324283436755,"K","habitable"
"Kepler-1319 b.1",-0.51863910353095,-0.911923513920259,-0.041214980172265,"Terran",-0.3016535634022,"M","non-habitable"
"Kepler-1272 b",-0.000911001409653778,0.522314304041425,-0.392298638956876,"Superterran",-0.129243458964657,"G","non-habitable"
"Kepler-402 c.1",-0.43602112987016,-0.577139822834638,0.826440723564038,"Superterran",-0.0759530630475985,"F","non-habitable"
"LHS 1140 b",-0.377800736827092,0.132384207608132,-1.7585463981851,"Superterran",-0.405099626064726,"M","habitable"
"148",0.0280037495774837,0.703752446612315,-1.48886259054111,"Terran",-0.302002562556808,"M","habitable"
"HD 208897 b.3",1.16664280629551,1.58006757779054,-0.558912168791096,"Jovian",1.09016618878451,"K","non-habitable"
"HATS-52 b.1",-0.537075870893251,-1.18598912044124,1.42615908045187,"Jovian",-0.141782375651024,"F","non-habitable"
"Kepler-220 b",-0.487180309363332,-0.755404495820173,0.224586460902288,"Terran",-0.260902084171508,"K","non-habitable"
"K2-211 b",-0.562698602461887,-1.37874595943898,1.45158672875497,"Terran",-0.213881146597633,"K","non-habitable"
"Kepler-1393 b.1",-0.513413241045872,-0.978805077982818,0.99392401872774,"Subterran",-0.182533854881716,"G","non-habitable"
"K2-205 b",-0.208237783956158,0.172437577107519,-0.0496379060513851,"Superterran",-0.132378188136249,"G","non-habitable"
"Kepler-1350 b",-0.492648745476441,-0.720447177454263,-0.20625207755013,"Neptunian",-0.304788292573792,"M","non-habitable"
"BD+48 740 b",1.84357165874096,1.98338264591409,-0.542208055742156,"Jovian",2.76724629558607,"K","non-habitable"
"Kepler-4 b",-0.488120403961279,-0.867337344158592,1.20020194094792,"Neptunian",-0.00385429210098964,"G","non-habitable"
"Kepler-461 b",-0.409105245749237,-0.429134927487087,0.337179630720088,"Neptunian",-0.185668584053308,"G","non-habitable"
"HAT-P-50 b",-0.488825710952498,-0.879459577824222,1.41128037026281,"Jovian",0.0619750205024359,"F","non-habitable"
"Kepler-625 c",-0.474710369490881,-0.754809731333967,0.756248985971751,"Terran",-0.169994938195349,"G","non-habitable"
"Kepler-1034 b",-0.370073603110461,-0.239676408674319,-0.0339369843496605,"Superterran",-0.220150604940816,"K","non-habitable"
"HD 34445 f.1",1.69632689919284,1.93937697738209,-1.54000115143481,"Neptunian",-0.0383363129884983,"G","non-habitable"
"HD 66428 b",2.8941765982523,2.529917091775,-2.29739792835708,"Jovian",-0.116704542278291,"G","non-habitable"
"Kepler-498 b",-0.390709955941163,-0.356955570665404,0.333596423621678,"Neptunian",-0.169994938195349,"G","non-habitable"
"Kepler-444 d",-0.45450149735579,-0.572155697987708,0.235445285016164,"Subterran",-0.235824250798775,"K","non-habitable"
"Kepler-1236 b",-0.182910623695332,0.253696155031545,-0.462444333336528,"Superterran",-0.213881146597633,"G","non-habitable"
"Kepler-1317 b",-0.566884154944452,-1.41310805841882,1.49831226736523,"Superterran",-0.223285334112408,"K","non-habitable"
"Kepler-1174 b",-0.427302640801808,-0.520626794371038,0.59925845230354,"Superterran",-0.144917104822616,"G","non-habitable"
"Kepler-216 b",-0.410835394583633,-0.467200058555024,0.712158575507291,"Superterran",-0.0759530630475985,"F","non-habitable"
"Kepler-522 b.2",-0.033575715017026,0.370211568944936,0.227156262542148,"Jovian",0.149747437307003,"F","non-habitable"
"K2-201 c.1",-0.243308521844711,0.0886925897137215,-0.230992051825162,"Neptunian",-0.195072771568083,"G","non-habitable"
"K2-274 b",-0.349199660102782,-0.161109722383115,-0.203276901845298,"Superterran",-0.238958979970366,"K","non-habitable"
"HD 215152 c",-0.437418466621829,-0.493968829594417,0.0952420420053533,"Terran",-0.242093709141958,"K","non-habitable"
"XO-2 S b",-0.297323379029117,-0.0307294609368975,-0.0319806903770525,"Jovian",-0.157456021508982,"G","non-habitable"
"HD 219415 b",2.92954234935921,2.56259808261442,-1.84810815696473,"Jovian",0.438142521093439,"K","non-habitable"
"Kepler-1251 b",-0.0668612562462688,0.454279459756784,-0.548398680332077,"Superterran",-0.191938042396491,"G","non-habitable"
"HD 158038 b",1.65441086302766,1.79508784601236,-0.915986754318007,"Jovian",0.939699188548109,"K","non-habitable"
"70",-0.362545920594011,0.0401417963546192,-1.3633227214661,"Superterran",-0.363288662278439,"M","habitable"
"Kepler-125 b.1",-0.498957415251883,-0.754914136084607,-0.194160498034642,"Superterran",-0.311057750916975,"M","non-habitable"
"8 UMi b",0.382423447858923,0.850343776140734,0.57369683101734,"Jovian",2.75784210807129,"K","non-habitable"
"Kepler-427 b",-0.38365122111514,-0.32278446976152,0.547889699409355,"Jovian",-0.0477405005032733,"G","non-habitable"
"Kepler-211 c.2",-0.449868362531735,-0.583720784703464,0.304791292235798,"Terran",-0.213881146597633,"K","non-habitable"
"34",-0.158246553222214,0.471228476082947,-1.47280698666958,"Terran",-0.315249299189591,"M","habitable"
"GJ 1265 b",-0.534631151735596,-0.812745348287852,-0.849288230163615,"Superterran",-0.411369084407909,"M","non-habitable"
"Kepler-1444 b.2",-0.139334880351553,0.292989815311976,-0.227359534751517,"Superterran",-0.141782375651024,"G","non-habitable"
"Kepler-284 b",-0.35453707218148,-0.215981984183242,0.0405156491168589,"Superterran",-0.217015875769225,"G","non-habitable"
"Kepler-670 b",-0.503939319956853,-0.92200090603913,0.97032041801445,"Jovian",-0.160590750680574,"G","non-habitable"
"Kepler-1034 b.2",-0.370073603110461,-0.239676408674319,-0.0339369843496605,"Superterran",-0.220150604940816,"K","non-habitable"
"Kepler-1290 b.1",-0.468613644645576,-0.700884283252656,0.659666525964388,"Terran",-0.179399125710124,"G","non-habitable"
"HATS-13 b",-0.499972886509128,-0.890008155778456,0.802950054304286,"Jovian",-0.191938042396491,"G","non-habitable"
"Kepler-1193 b",-0.500871732528486,-0.919668506647099,1.15091126392933,"Terran",-0.091626708905557,"G","non-habitable"
"HD 202696 b.1",1.71845708503036,1.79169081123624,-0.612966968336901,"Jovian",1.54470191866531,"K","non-habitable"
"Kepler-259 b.2",-0.410835394583633,-0.441034049730411,0.416315351170458,"Neptunian",-0.188803313224899,"G","non-habitable"
"Kepler-1383 b",-0.314286494847197,-0.169214891636519,0.549214574619352,"Terran",-0.0195279379589481,"F","non-habitable"
"Kepler-302 c.1",0.403775005353104,1.01977263436132,-0.816092046853154,"Jovian",-0.0884919797339653,"G","non-habitable"
"Kepler-927 b",-0.396995832092427,-0.38354575000179,0.381366721856046,"Superterran",-0.160590750680574,"G","non-habitable"
"HAT-P-18 b",-0.46402681474093,-0.627162740010708,0.216563576464329,"Jovian",-0.235824250798775,"K","non-habitable"
"Kepler-903 b.1",-0.380709069781724,-0.31986739189719,0.287331454644674,"Superterran",-0.166860209023758,"G","non-habitable"
"Kepler-53 c",-0.105308298218869,0.369849652749831,-0.401066945843197,"Jovian",-0.191938042396491,"G","non-habitable"
"Kepler-300 c",-0.0849105940208108,0.399175467903851,-0.393799666615271,"Superterran",-0.188803313224899,"G","non-habitable"
"Kepler-361 b",-0.394941444441532,-0.418977411538484,0.713768308573799,"Terran",-0.050875229674865,"F","non-habitable"
"124",0.14384759982886,0.829987108601083,-1.49470975957165,"Superterran",-0.283138632909867,"M","habitable"
"Kepler-947 b.2",-0.212095478252786,0.178239777610492,-0.308822215434564,"Superterran",-0.198207500739674,"G","non-habitable"
"WASP-68 b",-0.4404476009831,-0.664355303007774,1.07072073087676,"Jovian",0.0901875830467611,"G","non-habitable"
"CoRoT-7 c",-0.487180309363332,-0.807202632495168,0.586664451996977,"Superterran",-0.210746417426041,"G","non-habitable"
"K2-254 c.1",-0.380724238233367,-0.239912985082573,-0.308016948386542,"Superterran",-0.260902084171508,"K","non-habitable"
"Kepler-702 b.1",-0.384248670548217,-0.311390128344932,0.136168943222978,"Jovian",-0.201342229911266,"G","non-habitable"
"K2-201 c",-0.243308521844711,0.0886925897137215,-0.230992051825162,"Neptunian",-0.195072771568083,"G","non-habitable"
"Kepler-1421 b",-0.416563419112165,-0.51916863437227,0.888162035510708,"Terran",-0.0257973963021315,"F","non-habitable"
"Kepler-12 b.1",-0.465423865155409,-0.726398386706266,1.07100841825822,"Jovian",-0.00698902127258133,"G","non-habitable"
"HD 1605 b.2",1.64653304443636,1.85157618073184,-1.08118741519587,"Jovian",0.623091542217349,"K","non-habitable"
"201",0.0439095556609235,0.732518756889728,-1.399346230325,"Superterran",-0.291076910732851,"M","habitable"
"Kepler-1418 b.1",-0.26957009248085,0.0815979938084333,-0.540470206401682,"Superterran",-0.24522843831355,"K","non-habitable"
"28",0.0638382845946755,0.804381101905528,-1.6562010548448,"Terran",-0.304077627235788,"M","habitable"
"Kepler-62 c",-0.379374497784089,-0.226462839751136,-0.253313877788803,"Subterran",-0.270306271686283,"K","non-habitable"
"Kepler-176 c",-0.358993786541935,-0.213545062932779,0.0193757644855945,"Neptunian",-0.191938042396491,"K","non-habitable"
"PH1 b",0.636102328086508,1.0653598166872,-0.580353997464698,"Jovian",0.0713792080172109,"F","non-habitable"
"Kepler-291 c",-0.442934994615754,-0.611037478017039,0.677261411858336,"Superterran",-0.151186563165799,"F","non-habitable"
"Kepler-1034 b.1",-0.370073603110461,-0.239676408674319,-0.0339369843496605,"Superterran",-0.220150604940816,"K","non-habitable"
"52",-0.198920168164677,0.307169432279971,-1.80176223595262,"Superterran",-0.365460877155005,"M","habitable"
"Kepler-186 c",-0.489296028079147,-0.494978795239392,-0.2742788103482,"Terran",-0.307923021745384,"M","non-habitable"
"Kepler-1540 b",0.304359567534435,1.01166440476055,-1.51181198747788,"Superterran",-0.254632625828325,"K","habitable"
"Kepler-328 c",0.135044605853985,0.703090074140986,-0.639770977783145,"Neptunian",-0.157456021508982,"G","non-habitable"
"197",0.413340493526709,1.09360310808815,-1.7101494278511,"Superterran",-0.28621148252941,"K","habitable"
"Kepler-1590 b",-0.412128357103971,-0.472052859143896,0.644943424422167,"Terran",-0.107300354763515,"F","non-habitable"
"HATS-5 b",-0.467987188474732,-0.69429007213256,0.505667260114513,"Jovian",-0.198207500739674,"G","non-habitable"
"Kepler-346 c",-0.216028468848812,0.113044369579202,-0.0399811143134163,"Neptunian",-0.151186563165799,"F","non-habitable"
"Kepler-1101 b",0.157586800497403,0.774666847937911,-0.817899138999228,"Superterran",-0.185668584053308,"G","non-habitable"
"Kepler-164 d",-0.17636759248056,0.216812776667193,-0.0673412738994228,"Superterran",-0.110435083935107,"G","non-habitable"
"Kepler-316 b.3",-0.532236726513237,-1.01238297942815,0.289835603482651,"Terran",-0.307923021745384,"K","non-habitable"
"218",-0.095011836861248,0.200678176388511,-1.413793684498,"Superterran",-0.343943054024732,"K","habitable"
"Kepler-1328 b.2",-0.469615048766316,-0.717967507073232,0.745575892773447,"Terran",-0.160590750680574,"G","non-habitable"
"Kepler-722 c",0.298864883518482,0.915124479445363,-0.796483838939041,"Neptunian",-0.141782375651024,"G","non-habitable"
"3",0.233931786067933,0.85897907142259,-1.33425813553563,"Terran",-0.260343597017398,"M","habitable"
"Kepler-571 b",-0.467672300986525,-0.690925107958062,0.59260174678914,"Neptunian",-0.188803313224899,"G","non-habitable"
"Kepler-836 b.2",-0.363765653875133,-0.272760442656181,0.336664615050686,"Neptunian",-0.144917104822616,"G","non-habitable"
"Kepler-359 c",0.060339064644747,0.587765535985589,-0.396009667768064,"Neptunian",-0.129243458964657,"F","non-habitable"
"Kepler-1514 b",0.784529380434101,1.31481528817575,-0.995540304533294,"Jovian",-0.0884919797339653,"F","non-habitable"
"HD 83443 b.2",-0.501319623311043,-0.898037159728217,0.836085320524652,"Jovian",-0.176264396538533,"K","non-habitable"
"Kepler-360 c",-0.419964011562993,-0.500409192533627,0.610266953715105,"Superterran",-0.138647646479432,"F","non-habitable"
"HD 103197 b.1",-0.049259855111812,0.486289868741896,-0.668141521432073,"Neptunian",-0.195072771568083,"K","non-habitable"
"HD 118203 b",-0.431422667731135,-0.576467284128854,1.11264480158239,"Jovian",0.174825270679737,"K","non-habitable"
"Kepler-146 b",-0.149595308635588,0.255444894627309,-0.0643435886222757,"Neptunian",-0.091626708905557,"G","non-habitable"
"Kepler-1154 c.1",-0.39102934876539,-0.420641492533177,0.786844332346563,"Superterran",-0.0226626671305398,"F","non-habitable"
"114",0.73890725972855,1.42627618219646,-1.78161453563985,"Superterran",-0.263821707484968,"K","habitable"
"K2-229 b.1",-0.565730205361411,-1.40771679589366,1.52003533905831,"Terran",-0.223285334112408,"G","non-habitable"
"HD 224693 b.1",-0.168098863752258,0.172799540313519,0.312324613192999,"Jovian",0.134073791449045,"G","non-habitable"
"126",0.62908907776773,1.3372792147456,-1.70261032954725,"Superterran",-0.265373270579023,"G","habitable"
"WASP-19 b",-0.557882198811744,-1.34062317460691,1.60235084682981,"Jovian",-0.157456021508982,"G","non-habitable"
"Kepler-186 d",-0.412886379419839,-0.190609458125974,-0.693238151531557,"Terran",-0.307923021745384,"M","non-habitable"
"Kepler-1114 b",-0.333524114860977,-0.131098846681827,-0.0744303696023009,"Terran",-0.210746417426041,"G","non-habitable"
"Kepler-268 b.1",-0.190905143162785,0.157501768378592,0.0868017521065433,"Neptunian",-0.0728183338760068,"F","non-habitable"
"Kepler-984 b",-0.0748895044910311,0.429066682664832,-0.484156881785851,"Superterran",-0.179399125710124,"G","non-habitable"
"Kepler-189 b",-0.390419129832955,-0.317479993904466,0.00230131455951831,"Terran",-0.235824250798775,"K","non-habitable"
"Kepler-363 d.1",-0.347867116130664,-0.24781318850661,0.478207287900024,"Superterran",-0.00385429210098964,"G","non-habitable"
"HD 47366 c.2",1.97904813288814,1.94577863935549,-0.705646941942517,"Jovian",1.81742335659378,"K","non-habitable"
"Kepler-1476 b",-0.380603935025759,-0.319484978801216,0.273916656527594,"Superterran",-0.169994938195349,"G","non-habitable"
"Kepler-1073 b",-0.402574172035078,-0.407892771273679,0.424420163783618,"Superterran",-0.157456021508982,"G","non-habitable"
"116",-0.264660301417582,0.262076019822092,-1.51612425800597,"Superterran",-0.359328458635528,"M","habitable"
"Kepler-953 c",-0.399702965033857,-0.383836340226089,0.302626961433421,"Terran",-0.160590750680574,"G","non-habitable"
"HD 63454 b",-0.501319623311043,-0.921777282808015,0.495774683881693,"Jovian",-0.229554792455591,"K","non-habitable"
"Kepler-120 c",-0.390419129832955,-0.212146712130015,-0.637137448757156,"Superterran",-0.304788292573792,"M","non-habitable"
"Kepler-1604 b.1",-0.563172134884818,-1.37409137660678,1.33055475915515,"Terran",-0.232689521627183,"K","non-habitable"
"Kepler-1347 b",-0.349134082038916,-0.165517625368237,-0.115483738101811,"Terran",-0.223285334112408,"K","non-habitable"
"XO-1 b.2",-0.485334638508579,-0.77928330446635,0.750120781893451,"Jovian",-0.195072771568083,"G","non-habitable"
"141",0.00592063202621439,0.664563481624031,-1.39968051776647,"Superterran",-0.295828994599155,"K","habitable"
"55",0.675517207683726,1.35796992726161,-1.81167176936817,"Terran",-0.276268288025073,"K","habitable"
"K2-273 b.1",-0.369275001463191,-0.257109320613592,0.00109730262297688,"Neptunian",-0.20761168825445,"K","non-habitable"
"HD 141399 b",0.255482469659774,0.856396709443102,-0.69523918338531,"Jovian",-0.0824282223190217,"K","non-habitable"
"Kepler-1619 b",-0.23061844800537,0.107931124616827,-0.0695286712785894,"Subterran",-0.157456021508982,"G","non-habitable"
"K2-10 b.1",-0.282265593895505,0.00140571793185497,-0.0321732537542956,"Neptunian",-0.163725479852166,"F","non-habitable"
"Kepler-983 b",0.0709283833783217,0.609884742488137,-0.465580938340657,"Superterran",-0.132378188136249,"F","non-habitable"
"Kepler-1570 b.3",-0.213174002048377,0.169970390927435,-0.277572879648024,"Terran",-0.191938042396491,"G","non-habitable"
"Kepler-808 b",-0.565631397332181,-1.39154151436906,1.23280634623973,"Terran",-0.248363167485142,"K","non-habitable"
"Kepler-357 c",-0.319171321074571,-0.0695085448730084,-0.216247971505704,"Neptunian",-0.210746417426041,"K","non-habitable"
"Kepler-104 b.2",-0.376901897067077,-0.269799736622638,0.533668646581092,"Neptunian",-0.0477405005032733,"G","non-habitable"
"K2-274 b.1",-0.349199660102782,-0.161109722383115,-0.203276901845298,"Superterran",-0.238958979970366,"K","non-habitable"
"BD-10 3166 b",-0.501319623311043,-0.832493917560595,0.79746179239054,"Jovian",-0.185668584053308,"K","non-habitable"
"HD 1605 c",3.14457577656541,2.57709881659357,-1.7487496386183,"Jovian",0.623091542217349,"K","non-habitable"
"Kepler-60 b",-0.423487279050623,-0.503999702245246,0.720315917610366,"Superterran",-0.0759530630475985,"G","non-habitable"
"Kepler-546 b",-0.472438034039305,-0.756775218596669,0.926124878274799,"Jovian",-0.110435083935107,"G","non-habitable"
"Kepler-613 b.1",-0.314195231900152,-0.103923832982828,0.0757588777953885,"Superterran",-0.169994938195349,"G","non-habitable"
"Kepler-323 b",-0.529844631632094,-1.11764385865052,1.42815814007886,"Terran",-0.101030896420332,"G","non-habitable"
"Kepler-126 b",-0.365694046837608,-0.312857881849163,0.634796755680843,"Superterran",-0.0446057713316816,"F","non-habitable"
"K2-296 b",-0.287424824237158,0.201473522834864,-1.35181057701352,"Superterran",-0.353614523812316,"M","habitable"
"Kepler-803 b.1",-0.00842679932650592,0.513290761329248,-0.362499351981365,"Neptunian",-0.119839271449882,"G","non-habitable"
"Kepler-562 b.2",-0.294669891126324,-0.0350048654001684,-0.0674495197248633,"Neptunian",-0.188803313224899,"G","non-habitable"
"Kepler-1444 b.1",-0.139334880351553,0.292989815311976,-0.227359534751517,"Superterran",-0.141782375651024,"G","non-habitable"
"Kepler-750 c",-0.472143828412767,-0.763039094984081,1.02430025409781,"Superterran",-0.0853572505623736,"F","non-habitable"
"Kepler-520 c",-0.452856825832946,-0.652965576644557,0.807866989166417,"Terran",-0.129243458964657,"F","non-habitable"
"tau Gem b.2",1.30646499228827,1.50094070693733,0.487594002304798,"Jovian",7.93014524119758,"K","non-habitable"
"HD 197037 b",2.15922648878153,2.17413437263879,-1.87259342223642,"Jovian",-0.126292330880646,"F","non-habitable"
"Kepler-203 c",-0.452183838253021,-0.638948897882284,0.743584399559475,"Superterran",-0.122974000621474,"G","non-habitable"
"WASP-140 b",-0.519585069704217,-1.0131548541047,0.88813016127661,"Jovian",-0.198207500739674,"K","non-habitable"
"WASP-8 b",-0.391722900542779,-0.438409819131007,0.343052885137127,"Jovian",-0.148051833994207,"G","non-habitable"
"Kepler-529 c",-0.341870156883736,-0.210550437571552,0.383946673239929,"Superterran",-0.113569813106699,"F","non-habitable"
"Kepler-1104 b.1",-0.448130621271332,-0.66864118859613,1.05364472459962,"Terran",-0.0289321254737232,"F","non-habitable"
"Kepler-397 b",-0.267058896257283,0.0762660845579843,-0.332654817208854,"Superterran",-0.229554792455591,"G","non-habitable"
"WTS-2 b",-0.55254342279865,-1.27383840721559,1.12118807290966,"Jovian",-0.235824250798775,"K","non-habitable"
"WASP-103 b",-0.549408374801712,-1.29994103742514,1.87427459456444,"Jovian",-0.0195279379589481,"F","non-habitable"
"K2-42 b.1",-0.450562776237828,-0.535115154689192,-0.040852633369105,"Superterran",-0.270306271686283,"K","non-habitable"
"WASP-47 d",-0.395013703927684,-0.388164788494999,0.429609366449385,"Neptunian",-0.113569813106699,"G","non-habitable"
"Kepler-1206 b.1",-0.547349712668194,-1.22207645799194,0.999181401196215,"Superterran",-0.235824250798775,"K","non-habitable"
"Kepler-848 b",-0.428600605510991,-0.519292008390091,0.651287636519284,"Superterran",-0.0947614380771487,"G","non-habitable"
"Kepler-1600 b",1.09000156540995,1.63030249569844,-1.7788167927333,"Neptunian",-0.213881146597633,"K","non-habitable"
"Kepler-1042 b.2",-0.401197922141469,-0.330617662486077,-0.114084808251748,"Superterran",-0.24522843831355,"K","non-habitable"
"Kepler-237 c",-0.429126658880036,-0.44174244001709,0.0218368817574227,"Superterran",-0.24522843831355,"K","non-habitable"
"HD 208897 b.1",1.16664280629551,1.58006757779054,-0.558912168791096,"Jovian",1.09016618878451,"K","non-habitable"
"Kepler-299 e",-0.108968312644904,0.366026528619891,-0.347420310451819,"Superterran",-0.148051833994207,"G","non-habitable"
"Kepler-657 b",-0.220670535887725,0.128216031968329,-0.0954493508861636,"Neptunian",-0.154321292337391,"G","non-habitable"
"Kepler-46 c",0.00884042804457044,0.581355579350183,-0.819564660112794,"Jovian",-0.223285334112408,"G","non-habitable"
"Kepler-407 c.2",3.39223518194012,2.76132559734368,-2.62223041268802,"Jovian",-0.154321292337391,"G","non-habitable"
"42",0.494941323558774,1.18513337709778,-1.45608872936113,"Terran",-0.215522819941152,"K","habitable"
"HD 30177 c",5.27131053404518,3.50892510795715,-3.19198473413621,"Jovian",-0.116704542278291,"G","non-habitable"
"BD-13 2130 b",1.80688624193987,1.96912579586928,0.0141616121902386,"Jovian",5.53834688327312,"G","non-habitable"
"Kepler-1206 b.2",-0.547349712668194,-1.22207645799194,0.999181401196215,"Superterran",-0.235824250798775,"K","non-habitable"
"Kepler-197 b",-0.45450149735579,-0.619467749220054,0.810350138800048,"Terran",-0.119839271449882,"F","non-habitable"
"HD 134060 c",2.40496009001004,2.29599497463877,-2.05866039100032,"Neptunian",-0.141005495720428,"G","non-habitable"
"Kepler-626 b",-0.326517493980678,-0.148256514178649,0.203880926610976,"Superterran",-0.141782375651024,"G","non-habitable"
"WASP-64 b",-0.533481536515214,-1.13974504167524,1.23117090899386,"Jovian",-0.138647646479432,"G","non-habitable"
"TOI 216 b.1",-0.298846429675344,-0.0624197800936584,-0.26878070009355,"Jovian",-0.20761168825445,"K","non-habitable"
"Kepler-1195 b",-0.422960123650879,-0.418406643236827,0.0150878226577758,"Superterran",-0.248363167485142,"K","non-habitable"
"Kepler-870 b.1",-0.25180001425065,0.054650354757577,-0.00437032558134193,"Neptunian",-0.151186563165799,"G","non-habitable"
"Kepler-378 c",-0.220240770302031,0.215322942102876,-0.745306017797982,"Subterran",-0.260902084171508,"K","non-habitable"
"Kepler-1093 c",0.244073785465922,0.828390891262183,-0.560658146495536,"Superterran",-0.0947614380771487,"F","non-habitable"
"Kepler-1202 b",-0.180169328557945,0.211227632757051,-0.150627100093945,"Neptunian",-0.144917104822616,"G","non-habitable"
"Kepler-144 b.1",-0.440628211437169,-0.59603320707644,0.833254859791584,"Terran",-0.0822225213907819,"F","non-habitable"
"K2-52 b",-0.468453534609585,-0.826703621570961,1.66948005456426,"Jovian",0.215576749910429,"F","non-habitable"
"Kepler-758 b.1",-0.344729963472571,-0.24027863782905,0.595696250993038,"Superterran",-0.0257973963021315,"F","non-habitable"
"HIP 57274 c",-0.195074571298102,0.270211721136009,-0.733070809541901,"Jovian",-0.226420063284,"K","non-habitable"
"nu Oph b.1",2.01920902393462,1.80486433342995,-0.144830033983334,"Jovian",4.2625121104353,"K","non-habitable"
"K2-18 b",-0.269423376763219,0.285219838526213,-1.46480023066686,"Superterran",-0.342405042632892,"M","habitable"
"Kepler-1292 b",-0.495580020907484,-0.859137828066243,0.814521578998272,"Superterran",-0.179399125710124,"G","non-habitable"
"110",0.449827259205067,1.09493555227804,-1.56339396936549,"Terran",-0.247912162461491,"F","habitable"
"Kepler-392 c",-0.379149613086886,-0.316357492279433,0.46551744752382,"Terran",-0.116704542278291,"G","non-habitable"
"K2-117 b.2",-0.551698977965952,-1.20379266474077,0.384200467074372,"Superterran",-0.311057750916975,"M","non-habitable"
"HAT-P-67 b",-0.442819604024133,-0.689830276398292,1.47623291130376,"Jovian",0.32842700008773,"F","non-habitable"
"Kepler-101 b",-0.483892806995971,-0.832504848880534,1.15460026000686,"Jovian",0.0180888121001522,"G","non-habitable"
"Kepler-1570 b.2",-0.213174002048377,0.169970390927435,-0.277572879648024,"Terran",-0.191938042396491,"G","non-habitable"
"Kepler-257 c",-0.440628211437169,-0.542819779110426,0.455446617056147,"Neptunian",-0.144917104822616,"K","non-habitable"
"HD 175607 b",-0.222768708692622,0.217240591652876,-0.485248543329833,"Superterran",-0.251497896656733,"G","non-habitable"
"HD 120084 b",3.50129940752919,2.55960926257476,-1.20966388473681,"Jovian",2.38794406582347,"G","non-habitable"
"WASP-28 b",-0.49026045962915,-0.842297851694929,1.05136594877595,"Jovian",-0.129243458964657,"F","non-habitable"
"Kepler-624 b.1",-0.317899325699981,-0.144677764967832,0.345608195597663,"Superterran",-0.101030896420332,"F","non-habitable"
"Kepler-1410 b",-0.0305693361345092,0.61690009082048,-1.36858526454157,"Superterran",-0.28284518837265,"K","habitable"
"Kepler-984 b.1",-0.0748895044910311,0.429066682664832,-0.484156881785851,"Superterran",-0.179399125710124,"G","non-habitable"
"CoRoTID 223977153 b.2",-0.429126658880036,-0.532934264907351,0.406506120559916,"Jovian",-0.223285334112408,"G","non-habitable"
"HIP 65407 b",-0.197161940677375,0.200703961024208,-0.305844468957604,"Jovian",-0.179896500648864,"K","non-habitable"
"HATS-27 b",-0.45195219249663,-0.706535796477133,1.20400626551259,"Jovian",0.0745139371888026,"F","non-habitable"
"Kepler-357 c.1",-0.319171321074571,-0.0695085448730084,-0.216247971505704,"Neptunian",-0.210746417426041,"K","non-habitable"
"Kepler-1389 b",0.213421446516266,0.883576897396423,-1.19203352357449,"Superterran",-0.238958979970366,"K","non-habitable"
"250",-0.0615643088296455,0.535961196780479,-1.37656792873628,"Superterran",-0.285567270991354,"M","habitable"
"189",-0.0954667126852988,0.538904508501549,-1.42338665383867,"Terran",-0.294406402614092,"M","habitable"
